User Name,Recency,Frequency,Monetary,Cluster,Segment
adpatton,278,3,0.0,0,Low Value
adperez,90,1,1081.5,1,Medium Value
adpetrie,167,1,2400.0,1,Medium Value
adpfeffer,288,1,199.8,0,Low Value
adpickerel,167,3,4800.0,1,Medium Value
adpinon,278,1,99.0,0,Low Value
adpless,30,2,87.2,1,Medium Value
adpoole,342,1,68.2,0,Low Value
adprieto,195,1,500.0,1,Medium Value
adpurser,58,4,630.3,1,Medium Value
adreider,154,1,400.0,1,Medium Value
adremaley,49,2,2880.0,1,Medium Value
adriggs,153,2,1000.0,1,Medium Value
adrinehart,191,1,129.9,1,Medium Value
adritter,75,3,1431.56,1,Medium Value
adrobbs,173,4,5984.0,1,Medium Value
adrocheleau,103,3,389.6,1,Medium Value
adrodriquez,278,1,1698.4,0,Low Value
adrohr,132,1,307.9,1,Medium Value
adromriell,317,1,387.0,0,Low Value
adrozell,60,8,1779.1,1,Medium Value
adrumley,279,1,1085.11,0,Low Value
adsala,159,1,89.9,1,Medium Value
adsapp,274,2,979.8,0,Low Value
adschlueter,195,2,300.0,1,Medium Value
adschull,155,4,1400.0,1,Medium Value
adseidel,280,8,3215.81,0,Low Value
adsharp,278,2,858.88,0,Low Value
adshows,192,139,32487.8,2,High Value
adsilvas,152,3,519.2,1,Medium Value
adslick,173,1,3612.6,1,Medium Value
adslinkard,277,1,92.2,0,Low Value
adsprinkle,116,2,1848.9,1,Medium Value
adstackpole,213,2,896.0,0,Low Value
adstaggers,316,1,150.0,0,Low Value
adsutliff,154,2,2000.0,1,Medium Value
adswatzell,161,2,416.0,1,Medium Value
adtakacs,167,1,2400.0,1,Medium Value
adterrazas,77,1,39.8,1,Medium Value
adtorrance,283,1,44.9,0,Low Value
adtoth,156,1,250.0,1,Medium Value
adtousignant,163,3,1460.1,1,Medium Value
adtune,167,1,450.0,1,Medium Value
advanbuskirk,187,2,2400.0,1,Medium Value
advarley,277,7,14338.789999999999,0,Low Value
advera,167,2,1200.0,1,Medium Value
adviens,365,3,825.1,0,Low Value
advolk,284,1,224.82,0,Low Value
adwaugh,37,4,7324.6,1,Medium Value
adweinberg,100,22,28329.2,1,Medium Value
adweisberg,116,1,49.9,1,Medium Value
adwilton,274,3,3708.8100000000004,0,Low Value
adwirth,222,2,420.0,0,Low Value
adwood,132,1,8800.0,1,Medium Value
adwroten,193,1,52.0,1,Medium Value
adzamora,109,2,11888.784,1,Medium Value
aeabston,167,10,60000.0,1,Medium Value
aeadelman,278,1,586.078,0,Low Value
aealbano,272,5,20250.9,0,Low Value
aeallison,285,3,2309.3999999999996,0,Low Value
aeanderton,37,1,4583.0,1,Medium Value
aeanspach,285,1,119.8,0,Low Value
aearmstrong,45,1,4473.4,1,Medium Value
aearnwine,169,1,550.0,1,Medium Value
aebarnhart,191,9,14706.599999999999,1,Medium Value
aebarnhill,277,1,0.0,0,Low Value
aebaumeister,155,2,3000.0,1,Medium Value
aebeadle,153,1,100.0,1,Medium Value
aebeaulieu,120,1,50.0,1,Medium Value
aebeeks,68,1,1308.6,1,Medium Value
aebellanger,155,2,650.0,1,Medium Value
aeberthold,145,1,78.2,1,Medium Value
aebess,237,1,125.0,0,Low Value
aebhatia,55,1,8.5,1,Medium Value
aeblacker,282,4,1800.0,0,Low Value
aebliss,252,1,2164.9,0,Low Value
aebongiorno,116,15,37158.76,1,Medium Value
aeborror,100,1,2654.8,1,Medium Value
aebotkin,13,8,4110.6,1,Medium Value
aebroadhead,278,3,4710.0,0,Low Value
aebroyles,152,1,69.7,1,Medium Value
aeburpo,165,2,2400.0,1,Medium Value
aebuswell,199,1,149.9,1,Medium Value
aecalder,280,1,6466.7,0,Low Value
aecamper,183,1,2985.84,1,Medium Value
aecarbajal,154,1,500.0,1,Medium Value
aechaffee,213,4,291.4,0,Low Value
aecharron,155,1,800.0,1,Medium Value
aechesney,178,1,81.9,1,Medium Value
aechick,153,5,439.9,1,Medium Value
aecoley,166,4,3200.0,1,Medium Value
aecolletti,154,1,500.0,1,Medium Value
aecombest,112,4,7645.951000000001,1,Medium Value
aeconklin,306,1,689.9,0,Low Value
aeconnally,210,1,100.7,0,Low Value
aecreagh,103,4,2544.0,1,Medium Value
aecreighton,323,2,3999.6,0,Low Value
aecrutcher,278,1,464.8,0,Low Value
aedelee,4,1,54.0,1,Medium Value
aedemartini,110,2,271.4,1,Medium Value
aedonoghue,195,1,400.0,1,Medium Value
aedrown,41,2,199.6,1,Medium Value
aedube,154,3,200.0,1,Medium Value
aeduhon,253,3,3451.3909999999996,0,Low Value
aedykes,60,1,6105.1,1,Medium Value
aeeby,247,1,141.7,0,Low Value
aefalco,166,1,1011.042,1,Medium Value
aefindley,137,3,1199.6999999999998,1,Medium Value
aefine,20,1,29.9,1,Medium Value
aefleishman,154,1,500.0,1,Medium Value
aefout,299,1,156.7,0,Low Value
aefrates,187,1,0.0,1,Medium Value
aefuselier,190,1,72.0,1,Medium Value
aegayman,276,7,6600.935,0,Low Value
aegentry,105,3,1239.693,1,Medium Value
aegilliard,135,1,109.9,1,Medium Value
aegingrich,265,1,15.9,0,Low Value
aegrandberry,278,1,700.0,0,Low Value
aegrimsley,154,1,400.0,1,Medium Value
aegrow,153,1,250.0,1,Medium Value
aeguillemette,183,1,119.0,1,Medium Value
aehalvorsen,33,25,2836.18,1,Medium Value
aehamon,246,1,281.3,0,Low Value
aehandley,154,3,500.0,1,Medium Value
aehazelip,188,3,1597.2600000000002,1,Medium Value
aehentges,283,2,139.7,0,Low Value
aehershey,159,7,10741.82,1,Medium Value
aehigbee,175,1,8159.0,1,Medium Value
aehiller,306,2,942.0,0,Low Value
aehoban,116,4,43428.479999999996,1,Medium Value
aeholsinger,243,4,2400.0,0,Low Value
aeholtzman,158,1,104.0,1,Medium Value
aehowser,111,4,5659.836,1,Medium Value
aehutsell,48,2,222.60000000000002,1,Medium Value
aehutson,184,3,450.9,1,Medium Value
aeisaacson,179,1,104.0,1,Medium Value
aeivie,279,1,190.74,0,Low Value
aejo,151,1,243.0,1,Medium Value
aejowers,281,1,120.1,0,Low Value
aekelsey,154,1,100.0,1,Medium Value
aekemmerer,278,1,4739.5,0,Low Value
aekimbrell,14,2,564.7,1,Medium Value
aekinard,100,1,237.4,1,Medium Value
aekreider,275,9,10576.32,0,Low Value
aekubik,280,1,31.3,0,Low Value
aelakey,154,1,150.0,1,Medium Value
aelantigua,286,1,49.9,0,Low Value
aelay,285,1,29.9,0,Low Value
aelefler,145,1,57.9,1,Medium Value
aelowell,214,1,2999.9,0,Low Value
aelupien,314,2,2389.885,0,Low Value
aelust,111,6,4401.04,1,Medium Value
aemaclin,147,1,129.9,1,Medium Value
aemadrid,242,1,124.9,0,Low Value
aemartins,179,2,1120.0,1,Medium Value
aemasson,181,1,82.0,1,Medium Value
aematas,278,1,64.00800000000001,0,Low Value
aemattie,190,2,4695.0,1,Medium Value
aemccreary,280,2,970.88,0,Low Value
aemcghie,278,2,138.24,0,Low Value
aemcglone,278,2,3963.5,0,Low Value
aemeigs,156,1,1000.0,1,Medium Value
aemeissner,123,1,124.9,1,Medium Value
aemelgar,338,2,299.8,0,Low Value
aemerino,322,1,490.0,0,Low Value
aemichels,264,6,2513.323,0,Low Value
aemilo,29,1,279.2,1,Medium Value
aemoncayo,154,4,1150.0,1,Medium Value
aemonn,179,1,131.9,1,Medium Value
aemoton,199,1,52.0,1,Medium Value
aemunos,154,4,1600.0,1,Medium Value
aenanney,275,1,596.0,0,Low Value
aenewman,119,1,3999.8,1,Medium Value
aenovak,196,1,1249.0,1,Medium Value
aeotterson,278,1,1120.0,0,Low Value
aepalma,88,2,7594.375,1,Medium Value
aepanos,181,10,1800.0,1,Medium Value
aeparkey,179,1,108.5,1,Medium Value
aepatino,39,1,329.9,1,Medium Value
aepeake,195,2,500.0,1,Medium Value
aepelzer,313,4,2313.62,0,Low Value
aepennington,209,1,490.0,0,Low Value
aeperaza,43,3,199.8,1,Medium Value
aepike,292,1,0.0,0,Low Value
aepinner,121,1,29.9,1,Medium Value
aepohl,246,2,199.9,0,Low Value
aeprange,2,1,71.0,1,Medium Value
aepuente,27,1,55.0,1,Medium Value
aepullins,58,1,162.10000000000002,1,Medium Value
aerahman,194,8,2033.8,1,Medium Value
aerandazzo,278,2,2105.4,0,Low Value
aerawlings,278,1,381.06000000000006,0,Low Value
aeraynor,178,1,149.95,1,Medium Value
aeredington,15,1,410.5,1,Medium Value
aerittenberry,274,1,49.9,0,Low Value
aerogers,283,11,20995.57,0,Low Value
aesam,153,10,3800.0,1,Medium Value
aesantini,166,1,953.18,1,Medium Value
aeschrimsher,280,1,217.4,0,Low Value
aeschuh,153,1,300.0,1,Medium Value
aescroggs,100,2,5158.0,1,Medium Value
aeseale,159,1,99.9,1,Medium Value
aeshew,30,1,7499.9,1,Medium Value
aeshewmaker,155,1,500.0,1,Medium Value
aeshirey,155,1,200.0,1,Medium Value
aesimms,277,1,169.7,0,Low Value
aesistrunk,199,1,559.8,1,Medium Value
aesitton,282,4,1800.0,0,Low Value
aespruill,298,1,104.6,0,Low Value
aestarling,66,15,150972.1,1,Medium Value
aethibodeau,146,1,99.9,1,Medium Value
aethrasher,274,1,3179.8,0,Low Value
aetorbert,172,1,79.9,1,Medium Value
aetowler,153,2,1200.0,1,Medium Value
aetownsel,154,3,563.0,1,Medium Value
aetrombley,51,2,478.4,1,Medium Value
aetunstall,299,2,181.70000000000002,0,Low Value
aevalentino,278,1,64.8,0,Low Value
aevanscyoc,2,5,2466.9,1,Medium Value
aewhitner,86,1,199.0,1,Medium Value
aewild,278,6,6152.0,0,Low Value
aeyeung,278,2,2515.0000000000005,0,Low Value
aezenon,275,2,271.94,0,Low Value
afahearn,4,1,45.0,1,Medium Value
afalbro,217,1,1347.5,0,Low Value
afatencio,237,1,29.9,0,Low Value
afaurand,295,1,103.1,0,Low Value
afbarlowe,112,17,40143.489,1,Medium Value
afbarrientez,145,2,199.8,1,Medium Value
afbath,153,1,50.0,1,Medium Value
afbeede,224,1,53.5,0,Low Value
afbeegle,121,1,2029.9,1,Medium Value
afbenn,278,2,0.0,0,Low Value
afberlin,285,4,3968.28,0,Low Value
afbeshears,153,1,100.0,1,Medium Value
afbevan,154,2,200.0,1,Medium Value
afbogen,154,2,300.0,1,Medium Value
afbomberger,87,1,304.9,1,Medium Value
afbondy,283,3,1403.73,0,Low Value
afboothby,156,1,2500.0,1,Medium Value
afbowe,265,8,7136.9,0,Low Value
afbranham,282,1,101.9,0,Low Value
afbrannigan,279,1,1411.2,0,Low Value
afbraun,349,1,150.0,0,Low Value
afbrennan,276,1,606.4,0,Low Value
afbrittain,279,3,6478.92,0,Low Value
afbruning,277,1,219.9,0,Low Value
afbuckman,155,8,4054.57,1,Medium Value
afbunger,110,21,28567.208000000002,1,Medium Value
afbunton,289,1,2812.5,0,Low Value
afburrow,233,2,207.58,0,Low Value
afcaldera,167,1,800.0,1,Medium Value
afcasperson,343,1,19.9,0,Low Value
afchee,284,1,115.0,0,Low Value
afchild,353,2,1074.9,0,Low Value
afclaus,153,2,272.0,1,Medium Value
afconley,287,1,27.72,0,Low Value
afcoursey,271,1,59.8,0,Low Value
afcromartie,352,1,277.8,0,Low Value
afcurtiss,181,39,46696.04,1,Medium Value
afczech,283,1,79.9,0,Low Value
afdecastro,154,1,1000.0,1,Medium Value
afdecesare,155,3,1500.0,1,Medium Value
afdelorme,278,1,1199.9,0,Low Value
afdepue,342,1,490.0,0,Low Value
afdibenedetto,40,1,337.875,1,Medium Value
afdirks,203,6,80.4,1,Medium Value
afdossett,136,8,3594.6000000000004,1,Medium Value
afdowney,291,4,0.0,0,Low Value
afdowning,155,3,2600.0,1,Medium Value
afducan,36,4,122.7,1,Medium Value
afduff,50,2,650.0,1,Medium Value
afeggen,97,1,24703.9,1,Medium Value
afellman,110,4,14344.35,1,Medium Value
afestep,54,4,13017.2,1,Medium Value
afetheridge,276,1,8177.1,0,Low Value
affaucher,307,1,1195.9,0,Low Value
affaust,285,1,99.8,0,Low Value
affelan,285,1,102.2,0,Low Value
affeltner,208,10,3980.215,1,Medium Value
affenimore,155,1,1500.0,1,Medium Value
afferguson,268,2,219.7,0,Low Value
affincham,155,3,3000.0,1,Medium Value
affinkle,166,1,90.0,1,Medium Value
affriedrich,284,2,928.3,0,Low Value
affujiwara,278,2,2412.0,0,Low Value
afgeisler,323,1,3116.4,0,Low Value
afgilmour,54,3,1155.56,1,Medium Value
afglaser,279,1,665.0,0,Low Value
afgolston,185,3,648.84,1,Medium Value
afgranberry,15,10,12233.63,1,Medium Value
afgriego,119,1,252.3,1,Medium Value
afguess,123,3,471.6,1,Medium Value
afguillaume,41,2,412.8,1,Medium Value
afharis,31,1,58.9,1,Medium Value
afharvey,278,3,6720.8,0,Low Value
afhastings,292,1,72.0,0,Low Value
afhazzard,154,6,1749.9,1,Medium Value
afheard,155,1,200.0,1,Medium Value
afheavner,15,7,36280.5,1,Medium Value
afheckel,284,4,5448.6,0,Low Value
afhedman,134,3,11229.0,1,Medium Value
afhoch,77,6,897.5,1,Medium Value
afhofmann,89,3,2052.0,1,Medium Value
afhollenbeck,179,1,115.9,1,Medium Value
afhong,253,3,398.5,0,Low Value
afinglis,285,1,1034.8,0,Low Value
afjeremiah,90,1,545.0,1,Medium Value
afjiron,111,4,3662.568,1,Medium Value
afkam,315,1,300.0,0,Low Value
afkeffer,291,1,54.8,0,Low Value
afkeil,195,1,100.0,1,Medium Value
afkelson,156,1,2500.0,1,Medium Value
afkinne,93,2,133.5,1,Medium Value
afklass,82,10,42701.17,1,Medium Value
afklein,265,5,150.0,0,Low Value
afkling,116,1,1499.9,1,Medium Value
afkogan,194,3,101.9,1,Medium Value
afkohler,259,1,64.9,0,Low Value
afkong,285,1,247.68,0,Low Value
afkrol,288,1,194.0,0,Low Value
afkuhl,276,4,321.275,0,Low Value
aflabarbera,278,2,1098.3600000000001,0,Low Value
aflainez,280,1,29.9,0,Low Value
aflester,282,1,489.9,0,Low Value
afli,281,1,64.9,0,Low Value
afloranger,278,2,599.6,0,Low Value
aflum,106,4,0.0,1,Medium Value
afmalek,279,1,2989.8,0,Low Value
afmaloof,199,1,85.0,1,Medium Value
afmanzi,149,1,33.9,1,Medium Value
afmarchan,79,1,19.9,1,Medium Value
afmarciano,316,5,1200.0,0,Low Value
afmatthews,272,1,145.9,0,Low Value
afmcbroom,38,1,35.5,1,Medium Value
afmcclary,202,2,8055.3,1,Medium Value
afmccollister,1,3,3262.7,1,Medium Value
afmcgriff,195,8,3050.0,1,Medium Value
afmckown,157,2,354.0,1,Medium Value
afmcnemar,198,1,2747.4,1,Medium Value
afmeigs,330,1,825.0,0,Low Value
afmichalik,315,1,42.5,0,Low Value
afminaya,176,1,4040.0,1,Medium Value
afmize,12,8,14202.74,1,Medium Value
afmorneau,227,1,89.9,0,Low Value
afmose,104,1,0.0,1,Medium Value
afmoss,278,4,4792.5,0,Low Value
afmotz,119,1,149.9,1,Medium Value
afmunguia,167,1,2400.0,1,Medium Value
afogorman,155,2,2000.0,1,Medium Value
afoppenheim,320,1,34.9,0,Low Value
afosborne,122,1,1605.0,1,Medium Value
afotani,205,1,119.9,0,Low Value
afpascale,167,1,0.0,1,Medium Value
afpayan,276,1,79.8,0,Low Value
afpearsall,323,1,366.6,0,Low Value
afpettus,194,1,41.0,1,Medium Value
afpitt,167,1,500.0,1,Medium Value
afpleasants,125,11,10490.6,1,Medium Value
afprada,193,1,50.5,1,Medium Value
afprochaska,266,1,215.10000000000002,0,Low Value
afpulido,193,4,900.0,1,Medium Value
afraggs,278,1,111.1,0,Low Value
afraney,47,2,3977.0,1,Medium Value
afrasch,155,1,500.0,1,Medium Value
afreisman,195,1,100.0,1,Medium Value
afremick,285,1,44.9,0,Low Value
afronald,284,1,49.8,0,Low Value
afrotter,155,2,500.0,1,Medium Value
afsams,299,1,449.5,0,Low Value
afsayles,272,5,3989.5,0,Low Value
afschlegel,316,2,450.0,0,Low Value
afscrivner,365,2,3998.9,0,Low Value
afsetliff,117,1,79.5,1,Medium Value
afshier,105,37,57913.39903,1,Medium Value
afshrewsbury,246,1,517.4,0,Low Value
afsimoes,132,1,64.9,1,Medium Value
afsisler,80,3,287.70000000000005,1,Medium Value
afsmathers,277,3,3958.8,0,Low Value
afstarr,43,20,5271.099999999999,1,Medium Value
afstehle,36,1,89.5,1,Medium Value
afstoddard,96,2,253.91,1,Medium Value
afstops,285,5,360.2,0,Low Value
afstrauser,167,3,4904.0,1,Medium Value
afsunday,317,5,509.0,0,Low Value
afsvendsen,144,1,199.8,1,Medium Value
afswihart,274,4,155.0,0,Low Value
aftarter,117,2,0.0,1,Medium Value
aftatro,269,11,3670.32,0,Low Value
afthorn,106,4,0.0,1,Medium Value
aftoles,154,2,1000.0,1,Medium Value
aftopp,278,1,1998.4,0,Low Value
aftorbett,66,14,8326.04,1,Medium Value
aftouchette,154,1,200.0,1,Medium Value
aftressler,131,1,249.3,1,Medium Value
aftrinh,127,8,5698.425,1,Medium Value
aftuttle,216,1,149.8,0,Low Value
afvanderford,22,2,495.05,1,Medium Value
afvarner,285,2,1123.0,0,Low Value
afvisser,275,1,247.3,0,Low Value
afwahl,284,1,17.9,0,Low Value
afwarford,16,1,31.5,1,Medium Value
afwehner,340,1,0.0,0,Low Value
afwelborn,28,1,220.0,1,Medium Value
afwestra,287,1,24.9,0,Low Value
afwheless,285,1,79.9,0,Low Value
afwhitford,133,1,106.3,1,Medium Value
afwinkelman,278,1,69.9,0,Low Value
afwinner,27,1,39.9,1,Medium Value
afyeager,282,3,2068.11,0,Low Value
afzehnder,156,3,299.70000000000005,1,Medium Value
afzuckerman,320,2,1558.8,0,Low Value
agagan,346,1,25.0,0,Low Value
agalden,282,3,205.7,0,Low Value
agalers,361,1,56.0,0,Low Value
agalonso,18,3,1155.5,1,Medium Value
agames,154,3,3000.0,1,Medium Value
agavant,91,1,157.7,1,Medium Value
agbaldree,87,4,603.695,1,Medium Value
agbarreiro,154,1,500.0,1,Medium Value
agbartlett,310,2,100.0,0,Low Value
agbash,276,1,3510.5,0,Low Value
agbatty,317,1,219.9,0,Low Value
agberta,314,1,300.0,0,Low Value
agbevill,154,3,250.0,1,Medium Value
agbirnbaum,283,5,8646.0,0,Low Value
agbirney,277,1,72.7,0,Low Value
agbiron,281,2,289.8,0,Low Value
agblackman,93,1,49.9,1,Medium Value
agbland,114,4,4951.856000000001,1,Medium Value
agbogdan,184,1,72.0,1,Medium Value
agbohman,143,3,9799.9,1,Medium Value
agboler,128,1,45.0,1,Medium Value
agboos,167,8,39671.56,1,Medium Value
agboyden,169,2,407.9,1,Medium Value
agbrenneman,68,3,3268.1099999999997,1,Medium Value
agbrouillard,220,14,2235.32,0,Low Value
agbruening,125,1,99.8,1,Medium Value
agbuchholz,80,2,172.6,1,Medium Value
agburpo,68,1,0.0,1,Medium Value
agbyers,102,47,18793.56,1,Medium Value
agcanela,154,1,500.0,1,Medium Value
agcavanaugh,155,3,4515.26,1,Medium Value
agchamblee,155,3,400.0,1,Medium Value
agcheshire,278,1,0.0,0,Low Value
agcho,278,4,6879.6,0,Low Value
agchupp,348,1,0.0,0,Low Value
agclever,278,1,1229.12,0,Low Value
agclimer,212,1,195.7,0,Low Value
agcomstock,71,1,79.9,1,Medium Value
agconfer,189,4,0.0,1,Medium Value
agcovell,285,4,5831.0,0,Low Value
agcovin,93,1,142.5,1,Medium Value
agcraney,276,1,40.41,0,Low Value
agcrary,153,3,600.0,1,Medium Value
agcreed,172,12,11781.91,1,Medium Value
agcrews,263,1,139.9,0,Low Value
agcruz,193,2,158.5,1,Medium Value
agcusumano,279,1,264.9,0,Low Value
agdahlquist,153,1,200.0,1,Medium Value
agdaye,195,1,100.0,1,Medium Value
agdegregorio,278,1,1485.5,0,Low Value
agdevore,154,2,1200.0,1,Medium Value
agdinh,155,7,1750.0,1,Medium Value
agdipasquale,281,1,184.60000000000002,0,Low Value
agdolezal,278,1,144.33,0,Low Value
agdonoghue,104,12,15253.850000000002,1,Medium Value
agdougan,66,2,2999.9,1,Medium Value
agdryden,250,7,639.4000000000001,0,Low Value
agdunmire,278,4,2627.64,0,Low Value
ageckard,68,10,1737.69,1,Medium Value
ageger,280,8,11344.5,0,Low Value
ageiland,237,1,186.9,0,Low Value
ageldridge,182,1,52.0,1,Medium Value
agely,142,2,189.8,1,Medium Value
agfermin,167,4,5571.679999999999,1,Medium Value
agfiore,106,1,95.0,1,Medium Value
agforce,125,1,99.9,1,Medium Value
agfreeland,47,3,2144.9,1,Medium Value
agfreese,284,1,99.80000000000001,0,Low Value
agfrisby,268,7,4816.2,0,Low Value
agfryar,69,3,597.1,1,Medium Value
aggargano,193,1,400.0,1,Medium Value
aggaskins,273,2,139.8,0,Low Value
aggatlin,104,1,678.9,1,Medium Value
aggehrke,280,10,1374.6399999999999,0,Low Value
aggent,278,1,620.46,0,Low Value
aggilliard,53,28,28819.23,1,Medium Value
aggladstone,99,1,2938.0,1,Medium Value
aggooding,145,5,825.5,1,Medium Value
aggore,159,2,259.8,1,Medium Value
agguerin,132,2,596.0,1,Medium Value
aggustin,195,1,500.0,1,Medium Value
aghackbarth,279,1,109.8,0,Low Value
aghanchett,282,36,60596.1,0,Low Value
aghannan,202,2,1157.8,1,Medium Value
agharwell,358,1,297.5,0,Low Value
agheap,112,1,1166.16,1,Medium Value
agherrin,110,8,12274.566,1,Medium Value
aghiebert,274,2,401.79999999999995,0,Low Value
aghigby,167,1,0.0,1,Medium Value
aghileman,154,4,13078.0,1,Medium Value
aghillenbrand,152,2,104.8,1,Medium Value
aghinton,200,1,106.0,1,Medium Value
aghodgins,214,5,5077.93,0,Low Value
aghohman,278,2,3975.9,0,Low Value
agholford,155,5,3000.0,1,Medium Value
aghope,285,1,59.4,0,Low Value
aghowe,323,1,2418.5,0,Low Value
aghoyle,65,1,65.0,1,Medium Value
aghubbert,111,1,0.0,1,Medium Value
aghyman,235,1,129.9,0,Low Value
agirving,288,1,139.7,0,Low Value
agjelks,67,1,44.2,1,Medium Value
agjent,124,1,112.9,1,Medium Value
agjesse,15,239,165276.745,2,High Value
agjuan,298,2,1039.7,0,Low Value
agjules,283,1,119.84,0,Low Value
agjunior,185,1,1200.0,1,Medium Value
agkates,110,17,33676.700000000004,1,Medium Value
agkeeling,183,1,3439.6,1,Medium Value
agkincannon,233,1,45.0,0,Low Value
agkissel,124,1,39.9,1,Medium Value
agkrum,281,1,1482.4,0,Low Value
aglacayo,277,2,595.0,0,Low Value
aglacourse,285,1,570.0,0,Low Value
aglainez,171,5,6000.0,1,Medium Value
aglandes,183,5,15375.36,1,Medium Value
aglasalle,32,1,199.9,1,Medium Value
aglash,154,1,400.0,1,Medium Value
aglebaron,46,3,5323.6,1,Medium Value
agledger,281,1,339.04,0,Low Value
aglewellyn,285,2,176.91,0,Low Value
aglindberg,298,1,73.8,0,Low Value
aglira,79,1,168.6,1,Medium Value
aglook,146,2,1369.0,1,Medium Value
agmackinnon,153,3,750.0,1,Medium Value
agmacri,285,1,62.6,0,Low Value
agmakin,191,15,10348.076,1,Medium Value
agmcadory,279,1,89.91000000000001,0,Low Value
agmcmorris,283,1,34.9,0,Low Value
agmcree,279,1,74.8,0,Low Value
agmontagna,270,1,119.80000000000001,0,Low Value
agmuldrow,155,3,400.0,1,Medium Value
agmulvihill,103,5,2747.4,1,Medium Value
agnavarrette,180,4,7230.36,1,Medium Value
agneher,79,1,99.9,1,Medium Value
agnewbury,138,1,35.0,1,Medium Value
agnewton,113,1,4280.0,1,Medium Value
agnieto,101,4,611.3,1,Medium Value
agoscar,113,4,2265.536,1,Medium Value
agoyama,153,6,1450.0,1,Medium Value
agpaige,180,1,72.0,1,Medium Value
agparisi,154,3,750.0,1,Medium Value
agparkison,70,1,174.0,1,Medium Value
agpass,76,6,1237.3,1,Medium Value
agpeer,351,3,18550.0,0,Low Value
agpelaez,279,2,61.875,0,Low Value
agperrault,282,1,0.0,0,Low Value
agpoe,157,6,1416.74,1,Medium Value
agqueen,279,2,6577.0,0,Low Value
agralph,272,2,15304.0,0,Low Value
agrarick,365,1,108.0,0,Low Value
agraybon,292,1,136.5,0,Low Value
agreagan,153,1,800.0,1,Medium Value
agricca,284,3,2618.7300000000005,0,Low Value
agriccardi,330,1,79.9,0,Low Value
agricherson,140,3,4497.6,1,Medium Value
agriegel,285,2,329.8,0,Low Value
agring,365,1,22.5,0,Low Value
agrockwell,277,1,386.3,0,Low Value
agroot,285,1,0.0,0,Low Value
agropp,281,9,11255.5,0,Low Value
agroughton,291,1,199.9,0,Low Value
agrumsey,322,1,490.0,0,Low Value
agsalas,235,1,579.225,0,Low Value
agsantillo,154,1,2000.0,1,Medium Value
agsawyers,275,7,5253.639999999999,0,Low Value
agschaller,267,1,124.5,0,Low Value
agscheuerman,32,1,119.9,1,Medium Value
agschilling,22,1,75.0,1,Medium Value
agsealy,165,1,39.9,1,Medium Value
agshelor,282,4,3381.12,0,Low Value
agshuey,139,1,749.8,1,Medium Value
agsneller,56,1,99.9,1,Medium Value
agspinella,16,6,1404.1,1,Medium Value
agsquire,46,2,129.7,1,Medium Value
agstella,252,1,1568.0,0,Low Value
agstjohn,278,9,2602.2200000000003,0,Low Value
agstonecipher,100,1,0.0,1,Medium Value
agstrohl,68,10,6886.2,1,Medium Value
agsung,247,1,1097.9,0,Low Value
agswanger,100,14,1135.671,1,Medium Value
agteegarden,278,4,2014.56,0,Low Value
agtieman,42,1,84.9,1,Medium Value
